Week,Nothing,D0,D1,D2,D3,D4
2010-10-26,84.31,15.69,0.00,0.00,0.00,0.00
2010-10-19,84.31,15.69,0.00,0.00,0.00,0.00
2010-10-12,42.79,57.21,1.68,0.00,0.00,0.00
2010-10-05,42.79,57.21,1.68,0.00,0.00,0.00
2010-09-28,42.79,57.21,27.34,0.00,0.00,0.00
2010-09-21,42.79,57.21,27.34,0.00,0.00,0.00
2010-09-14,42.79,57.21,17.24,0.00,0.00,0.00
2010-09-07,48.49,51.51,0.00,0.00,0.00,0.00
2010-08-31,45.60,54.40,0.00,0.00,0.00,0.00
2010-08-24,5.71,94.29,0.00,0.00,0.00,0.00
2010-08-17,0.00,100.00,19.83,0.00,0.00,0.00
2010-08-10,29.56,70.44,0.00,0.00,0.00,0.00
2010-08-03,29.56,70.44,0.00,0.00,0.00,0.00
2010-07-27,39.22,60.78,0.00,0.00,0.00,0.00
2010-07-20,27.76,72.24,0.00,0.00,0.00,0.00
2010-07-13,99.38,0.62,0.00,0.00,0.00,0.00
2010-07-06,100.00,0.00,0.00,0.00,0.00,0.00
2010-06-29,100.00,0.00,0.00,0.00,0.00,0.00
2010-06-22,100.00,0.00,0.00,0.00,0.00,0.00
2010-06-15,100.00,0.00,0.00,0.00,0.00,0.00
2010-06-08,100.00,0.00,0.00,0.00,0.00,0.00
2010-06-01,42.52,57.48,0.00,0.00,0.00,0.00
2010-05-25,100.00,0.00,0.00,0.00,0.00,0.00
2010-05-18,100.00,0.00,0.00,0.00,0.00,0.00
2010-05-11,100.00,0.00,0.00,0.00,0.00,0.00
2010-05-04,100.00,0.00,0.00,0.00,0.00,0.00
2010-04-27,100.00,0.00,0.00,0.00,0.00,0.00
2010-04-20,100.00,0.00,0.00,0.00,0.00,0.00
2010-04-13,100.00,0.00,0.00,0.00,0.00,0.00
2010-04-06,100.00,0.00,0.00,0.00,0.00,0.00
2010-03-30,100.00,0.00,0.00,0.00,0.00,0.00
2010-03-23,100.00,0.00,0.00,0.00,0.00,0.00
2010-03-16,100.00,0.00,0.00,0.00,0.00,0.00
2010-03-09,100.00,0.00,0.00,0.00,0.00,0.00
2010-03-02,100.00,0.00,0.00,0.00,0.00,0.00
2010-02-23,100.00,0.00,0.00,0.00,0.00,0.00
2010-02-16,100.00,0.00,0.00,0.00,0.00,0.00
2010-02-09,100.00,0.00,0.00,0.00,0.00,0.00
2010-02-02,100.00,0.00,0.00,0.00,0.00,0.00
2010-01-26,100.00,0.00,0.00,0.00,0.00,0.00
2010-01-19,100.00,0.00,0.00,0.00,0.00,0.00
2010-01-12,100.00,0.00,0.00,0.00,0.00,0.00
2010-01-05,100.00,0.00,0.00,0.00,0.00,0.00
2009-12-29,100.00,0.00,0.00,0.00,0.00,0.00
2009-12-22,100.00,0.00,0.00,0.00,0.00,0.00
2009-12-15,100.00,0.00,0.00,0.00,0.00,0.00
2009-12-08,100.00,0.00,0.00,0.00,0.00,0.00
2009-12-01,100.00,0.00,0.00,0.00,0.00,0.00
2009-11-24,100.00,0.00,0.00,0.00,0.00,0.00
2009-11-17,100.00,0.00,0.00,0.00,0.00,0.00
2009-11-10,100.00,0.00,0.00,0.00,0.00,0.00
2009-11-03,100.00,0.00,0.00,0.00,0.00,0.00
2009-10-27,100.00,0.00,0.00,0.00,0.00,0.00
2009-10-20,100.00,0.00,0.00,0.00,0.00,0.00
2009-10-13,100.00,0.00,0.00,0.00,0.00,0.00
2009-10-06,100.00,0.00,0.00,0.00,0.00,0.00
2009-09-29,100.00,0.00,0.00,0.00,0.00,0.00
2009-09-22,100.00,0.00,0.00,0.00,0.00,0.00
2009-09-15,100.00,0.00,0.00,0.00,0.00,0.00
2009-09-08,100.00,0.00,0.00,0.00,0.00,0.00
2009-09-01,100.00,0.00,0.00,0.00,0.00,0.00
2009-08-25,100.00,0.00,0.00,0.00,0.00,0.00
2009-08-18,100.00,0.00,0.00,0.00,0.00,0.00
2009-08-11,100.00,0.00,0.00,0.00,0.00,0.00
2009-08-04,100.00,0.00,0.00,0.00,0.00,0.00
2009-07-28,100.00,0.00,0.00,0.00,0.00,0.00
2009-07-21,100.00,0.00,0.00,0.00,0.00,0.00
2009-07-14,100.00,0.00,0.00,0.00,0.00,0.00
2009-07-07,100.00,0.00,0.00,0.00,0.00,0.00
2009-06-30,100.00,0.00,0.00,0.00,0.00,0.00
2009-06-23,100.00,0.00,0.00,0.00,0.00,0.00
2009-06-16,71.61,28.39,0.00,0.00,0.00,0.00
2009-06-09,55.50,44.50,0.00,0.00,0.00,0.00
2009-06-02,100.00,0.00,0.00,0.00,0.00,0.00
2009-05-26,100.00,0.00,0.00,0.00,0.00,0.00
2009-05-19,100.00,0.00,0.00,0.00,0.00,0.00
2009-05-12,99.97,0.03,0.00,0.00,0.00,0.00
2009-05-05,74.46,25.54,0.00,0.00,0.00,0.00
2009-04-28,74.46,25.54,0.00,0.00,0.00,0.00
2009-04-21,100.00,0.00,0.00,0.00,0.00,0.00
2009-04-14,100.00,0.00,0.00,0.00,0.00,0.00
2009-04-07,100.00,0.00,0.00,0.00,0.00,0.00
2009-03-31,100.00,0.00,0.00,0.00,0.00,0.00
2009-03-24,100.00,0.00,0.00,0.00,0.00,0.00
2009-03-17,100.00,0.00,0.00,0.00,0.00,0.00
2009-03-10,100.00,0.00,0.00,0.00,0.00,0.00
2009-03-03,100.00,0.00,0.00,0.00,0.00,0.00
2009-02-24,100.00,0.00,0.00,0.00,0.00,0.00
2009-02-17,100.00,0.00,0.00,0.00,0.00,0.00
2009-02-10,100.00,0.00,0.00,0.00,0.00,0.00
2009-02-03,100.00,0.00,0.00,0.00,0.00,0.00
2009-01-27,100.00,0.00,0.00,0.00,0.00,0.00
2009-01-20,100.00,0.00,0.00,0.00,0.00,0.00
2009-01-13,100.00,0.00,0.00,0.00,0.00,0.00
2009-01-06,100.00,0.00,0.00,0.00,0.00,0.00
2008-12-30,100.00,0.00,0.00,0.00,0.00,0.00
2008-12-23,100.00,0.00,0.00,0.00,0.00,0.00
2008-12-16,100.00,0.00,0.00,0.00,0.00,0.00
2008-12-09,100.00,0.00,0.00,0.00,0.00,0.00
2008-12-02,100.00,0.00,0.00,0.00,0.00,0.00
2008-11-25,100.00,0.00,0.00,0.00,0.00,0.00
2008-11-18,100.00,0.00,0.00,0.00,0.00,0.00
2008-11-11,100.00,0.00,0.00,0.00,0.00,0.00
2008-11-04,100.00,0.00,0.00,0.00,0.00,0.00
2008-10-28,100.00,0.00,0.00,0.00,0.00,0.00
2008-10-21,100.00,0.00,0.00,0.00,0.00,0.00
2008-10-14,100.00,0.00,0.00,0.00,0.00,0.00
2008-10-07,100.00,0.00,0.00,0.00,0.00,0.00
2008-09-30,100.00,0.00,0.00,0.00,0.00,0.00
2008-09-23,100.00,0.00,0.00,0.00,0.00,0.00
2008-09-16,100.00,0.00,0.00,0.00,0.00,0.00
2008-09-09,100.00,0.00,0.00,0.00,0.00,0.00
2008-09-02,100.00,0.00,0.00,0.00,0.00,0.00
2008-08-26,100.00,0.00,0.00,0.00,0.00,0.00
2008-08-19,100.00,0.00,0.00,0.00,0.00,0.00
2008-08-12,100.00,0.00,0.00,0.00,0.00,0.00
2008-08-05,100.00,0.00,0.00,0.00,0.00,0.00
2008-07-29,100.00,0.00,0.00,0.00,0.00,0.00
2008-07-22,81.24,18.76,0.00,0.00,0.00,0.00
2008-07-15,81.24,18.76,0.00,0.00,0.00,0.00
2008-07-08,81.24,18.76,0.00,0.00,0.00,0.00
2008-07-01,81.24,18.76,0.00,0.00,0.00,0.00
2008-06-24,48.46,51.54,0.00,0.00,0.00,0.00
2008-06-17,42.71,57.29,0.00,0.00,0.00,0.00
2008-06-10,30.62,69.38,0.00,0.00,0.00,0.00
2008-06-03,100.00,0.00,0.00,0.00,0.00,0.00
2008-05-27,100.00,0.00,0.00,0.00,0.00,0.00
2008-05-20,100.00,0.00,0.00,0.00,0.00,0.00
2008-05-13,100.00,0.00,0.00,0.00,0.00,0.00
2008-05-06,100.00,0.00,0.00,0.00,0.00,0.00
2008-04-29,100.00,0.00,0.00,0.00,0.00,0.00
2008-04-22,100.00,0.00,0.00,0.00,0.00,0.00
2008-04-15,100.00,0.00,0.00,0.00,0.00,0.00
2008-04-08,100.00,0.00,0.00,0.00,0.00,0.00
2008-04-01,100.00,0.00,0.00,0.00,0.00,0.00
2008-03-25,100.00,0.00,0.00,0.00,0.00,0.00
2008-03-18,100.00,0.00,0.00,0.00,0.00,0.00
2008-03-11,100.00,0.00,0.00,0.00,0.00,0.00
2008-03-04,100.00,0.00,0.00,0.00,0.00,0.00
2008-02-26,100.00,0.00,0.00,0.00,0.00,0.00
2008-02-19,100.00,0.00,0.00,0.00,0.00,0.00
2008-02-12,100.00,0.00,0.00,0.00,0.00,0.00
2008-02-05,100.00,0.00,0.00,0.00,0.00,0.00
2008-01-29,100.00,0.00,0.00,0.00,0.00,0.00
2008-01-22,100.00,0.00,0.00,0.00,0.00,0.00
2008-01-15,100.00,0.00,0.00,0.00,0.00,0.00
2008-01-08,84.38,15.62,0.00,0.00,0.00,0.00
2008-01-01,84.38,15.62,0.00,0.00,0.00,0.00
2007-12-25,84.38,15.62,0.00,0.00,0.00,0.00
2007-12-18,84.38,15.62,0.00,0.00,0.00,0.00
2007-12-11,48.71,51.29,14.76,0.00,0.00,0.00
2007-12-04,48.71,51.29,14.76,0.00,0.00,0.00
2007-11-27,48.71,51.29,14.76,0.00,0.00,0.00
2007-11-20,48.71,51.29,14.76,0.00,0.00,0.00
2007-11-13,48.71,51.29,14.76,0.00,0.00,0.00
2007-11-06,48.71,51.29,14.76,0.00,0.00,0.00
2007-10-30,34.46,65.54,37.06,0.00,0.00,0.00
2007-10-23,3.50,96.50,70.79,0.00,0.00,0.00
2007-10-16,3.50,96.50,70.79,0.00,0.00,0.00
2007-10-09,0.00,100.00,70.79,0.00,0.00,0.00
2007-10-02,13.87,86.13,10.00,0.00,0.00,0.00
2007-09-25,19.29,80.71,10.00,0.00,0.00,0.00
2007-09-18,30.54,69.46,0.00,0.00,0.00,0.00
2007-09-11,20.89,79.11,17.12,0.00,0.00,0.00
2007-09-04,7.35,92.65,17.12,0.00,0.00,0.00
2007-08-28,28.21,71.79,0.00,0.00,0.00,0.00
2007-08-21,100.00,0.00,0.00,0.00,0.00,0.00
2007-08-14,100.00,0.00,0.00,0.00,0.00,0.00
2007-08-07,100.00,0.00,0.00,0.00,0.00,0.00
2007-07-31,100.00,0.00,0.00,0.00,0.00,0.00
2007-07-24,100.00,0.00,0.00,0.00,0.00,0.00
2007-07-17,100.00,0.00,0.00,0.00,0.00,0.00
2007-07-10,100.00,0.00,0.00,0.00,0.00,0.00
2007-07-03,75.68,24.32,0.00,0.00,0.00,0.00
2007-06-26,100.00,0.00,0.00,0.00,0.00,0.00
2007-06-19,100.00,0.00,0.00,0.00,0.00,0.00
2007-06-12,100.00,0.00,0.00,0.00,0.00,0.00
2007-06-05,100.00,0.00,0.00,0.00,0.00,0.00
2007-05-29,100.00,0.00,0.00,0.00,0.00,0.00
2007-05-22,100.00,0.00,0.00,0.00,0.00,0.00
2007-05-15,100.00,0.00,0.00,0.00,0.00,0.00
2007-05-08,100.00,0.00,0.00,0.00,0.00,0.00
2007-05-01,100.00,0.00,0.00,0.00,0.00,0.00
2007-04-24,100.00,0.00,0.00,0.00,0.00,0.00
2007-04-17,100.00,0.00,0.00,0.00,0.00,0.00
2007-04-10,100.00,0.00,0.00,0.00,0.00,0.00
2007-04-03,100.00,0.00,0.00,0.00,0.00,0.00
2007-03-27,100.00,0.00,0.00,0.00,0.00,0.00
2007-03-20,100.00,0.00,0.00,0.00,0.00,0.00
2007-03-13,100.00,0.00,0.00,0.00,0.00,0.00
2007-03-06,100.00,0.00,0.00,0.00,0.00,0.00
2007-02-27,100.00,0.00,0.00,0.00,0.00,0.00
2007-02-20,100.00,0.00,0.00,0.00,0.00,0.00
2007-02-13,100.00,0.00,0.00,0.00,0.00,0.00
2007-02-06,100.00,0.00,0.00,0.00,0.00,0.00
2007-01-30,100.00,0.00,0.00,0.00,0.00,0.00
2007-01-23,100.00,0.00,0.00,0.00,0.00,0.00
2007-01-16,100.00,0.00,0.00,0.00,0.00,0.00
2007-01-09,100.00,0.00,0.00,0.00,0.00,0.00
2007-01-02,100.00,0.00,0.00,0.00,0.00,0.00
2006-12-26,100.00,0.00,0.00,0.00,0.00,0.00
2006-12-19,100.00,0.00,0.00,0.00,0.00,0.00
2006-12-12,100.00,0.00,0.00,0.00,0.00,0.00
2006-12-05,100.00,0.00,0.00,0.00,0.00,0.00
2006-11-28,100.00,0.00,0.00,0.00,0.00,0.00
2006-11-21,100.00,0.00,0.00,0.00,0.00,0.00
2006-11-14,100.00,0.00,0.00,0.00,0.00,0.00
2006-11-07,100.00,0.00,0.00,0.00,0.00,0.00
2006-10-31,100.00,0.00,0.00,0.00,0.00,0.00
2006-10-24,100.00,0.00,0.00,0.00,0.00,0.00
2006-10-17,100.00,0.00,0.00,0.00,0.00,0.00
2006-10-10,100.00,0.00,0.00,0.00,0.00,0.00
2006-10-03,100.00,0.00,0.00,0.00,0.00,0.00
2006-09-26,100.00,0.00,0.00,0.00,0.00,0.00
2006-09-19,100.00,0.00,0.00,0.00,0.00,0.00
2006-09-12,100.00,0.00,0.00,0.00,0.00,0.00
2006-09-05,100.00,0.00,0.00,0.00,0.00,0.00
2006-08-29,100.00,0.00,0.00,0.00,0.00,0.00
2006-08-22,100.00,0.00,0.00,0.00,0.00,0.00
2006-08-15,100.00,0.00,0.00,0.00,0.00,0.00
2006-08-08,100.00,0.00,0.00,0.00,0.00,0.00
2006-08-01,100.00,0.00,0.00,0.00,0.00,0.00
2006-07-25,100.00,0.00,0.00,0.00,0.00,0.00
2006-07-18,100.00,0.00,0.00,0.00,0.00,0.00
2006-07-11,100.00,0.00,0.00,0.00,0.00,0.00
2006-07-04,100.00,0.00,0.00,0.00,0.00,0.00
2006-06-27,100.00,0.00,0.00,0.00,0.00,0.00
2006-06-20,100.00,0.00,0.00,0.00,0.00,0.00
2006-06-13,100.00,0.00,0.00,0.00,0.00,0.00
2006-06-06,100.00,0.00,0.00,0.00,0.00,0.00
2006-05-30,100.00,0.00,0.00,0.00,0.00,0.00
2006-05-23,100.00,0.00,0.00,0.00,0.00,0.00
2006-05-16,100.00,0.00,0.00,0.00,0.00,0.00
2006-05-09,30.61,69.39,0.00,0.00,0.00,0.00
2006-05-02,30.61,69.39,0.00,0.00,0.00,0.00
2006-04-25,31.98,68.02,0.00,0.00,0.00,0.00
2006-04-18,18.66,81.34,0.00,0.00,0.00,0.00
2006-04-11,18.66,81.34,0.00,0.00,0.00,0.00
2006-04-04,11.29,88.71,0.00,0.00,0.00,0.00
2006-03-28,1.68,98.32,0.00,0.00,0.00,0.00
2006-03-21,1.68,98.32,0.00,0.00,0.00,0.00
2006-03-14,100.00,0.00,0.00,0.00,0.00,0.00
2006-03-07,100.00,0.00,0.00,0.00,0.00,0.00
2006-02-28,100.00,0.00,0.00,0.00,0.00,0.00
2006-02-21,100.00,0.00,0.00,0.00,0.00,0.00
2006-02-14,100.00,0.00,0.00,0.00,0.00,0.00
2006-02-07,100.00,0.00,0.00,0.00,0.00,0.00
2006-01-31,100.00,0.00,0.00,0.00,0.00,0.00
2006-01-24,100.00,0.00,0.00,0.00,0.00,0.00
2006-01-17,100.00,0.00,0.00,0.00,0.00,0.00
2006-01-10,100.00,0.00,0.00,0.00,0.00,0.00
2006-01-03,100.00,0.00,0.00,0.00,0.00,0.00
2005-12-27,100.00,0.00,0.00,0.00,0.00,0.00
2005-12-20,100.00,0.00,0.00,0.00,0.00,0.00
2005-12-13,100.00,0.00,0.00,0.00,0.00,0.00
2005-12-06,100.00,0.00,0.00,0.00,0.00,0.00
2005-11-29,100.00,0.00,0.00,0.00,0.00,0.00
2005-11-22,100.00,0.00,0.00,0.00,0.00,0.00
2005-11-15,100.00,0.00,0.00,0.00,0.00,0.00
2005-11-08,100.00,0.00,0.00,0.00,0.00,0.00
2005-11-01,100.00,0.00,0.00,0.00,0.00,0.00
2005-10-25,100.00,0.00,0.00,0.00,0.00,0.00
2005-10-18,100.00,0.00,0.00,0.00,0.00,0.00
2005-10-11,100.00,0.00,0.00,0.00,0.00,0.00
2005-10-04,31.44,68.56,9.52,0.00,0.00,0.00
2005-09-27,44.26,55.74,7.13,0.00,0.00,0.00
2005-09-20,44.26,55.74,0.00,0.00,0.00,0.00
2005-09-13,0.00,100.00,0.00,0.00,0.00,0.00
2005-09-06,60.17,39.83,0.00,0.00,0.00,0.00
2005-08-30,90.39,9.61,0.00,0.00,0.00,0.00
2005-08-23,68.30,31.70,0.00,0.00,0.00,0.00
2005-08-16,77.88,22.12,0.00,0.00,0.00,0.00
2005-08-09,89.78,10.22,0.00,0.00,0.00,0.00
2005-08-02,93.90,6.10,0.00,0.00,0.00,0.00
2005-07-26,100.00,0.00,0.00,0.00,0.00,0.00
2005-07-19,100.00,0.00,0.00,0.00,0.00,0.00
2005-07-12,100.00,0.00,0.00,0.00,0.00,0.00
2005-07-05,88.97,11.03,0.00,0.00,0.00,0.00
2005-06-28,77.35,22.65,0.00,0.00,0.00,0.00
2005-06-21,100.00,0.00,0.00,0.00,0.00,0.00
2005-06-14,90.17,9.83,0.00,0.00,0.00,0.00
2005-06-07,100.00,0.00,0.00,0.00,0.00,0.00
2005-05-31,100.00,0.00,0.00,0.00,0.00,0.00
2005-05-24,100.00,0.00,0.00,0.00,0.00,0.00
2005-05-17,100.00,0.00,0.00,0.00,0.00,0.00
2005-05-10,100.00,0.00,0.00,0.00,0.00,0.00
2005-05-03,100.00,0.00,0.00,0.00,0.00,0.00
2005-04-26,100.00,0.00,0.00,0.00,0.00,0.00
2005-04-19,100.00,0.00,0.00,0.00,0.00,0.00
2005-04-12,100.00,0.00,0.00,0.00,0.00,0.00
2005-04-05,100.00,0.00,0.00,0.00,0.00,0.00
2005-03-29,100.00,0.00,0.00,0.00,0.00,0.00
2005-03-22,100.00,0.00,0.00,0.00,0.00,0.00
2005-03-15,100.00,0.00,0.00,0.00,0.00,0.00
2005-03-08,100.00,0.00,0.00,0.00,0.00,0.00
2005-03-01,100.00,0.00,0.00,0.00,0.00,0.00
2005-02-22,100.00,0.00,0.00,0.00,0.00,0.00
2005-02-15,100.00,0.00,0.00,0.00,0.00,0.00
2005-02-08,100.00,0.00,0.00,0.00,0.00,0.00
2005-02-01,100.00,0.00,0.00,0.00,0.00,0.00
2005-01-25,100.00,0.00,0.00,0.00,0.00,0.00
2005-01-18,100.00,0.00,0.00,0.00,0.00,0.00
2005-01-11,100.00,0.00,0.00,0.00,0.00,0.00
2005-01-04,100.00,0.00,0.00,0.00,0.00,0.00
2004-12-28,100.00,0.00,0.00,0.00,0.00,0.00
2004-12-21,100.00,0.00,0.00,0.00,0.00,0.00
2004-12-14,100.00,0.00,0.00,0.00,0.00,0.00
2004-12-07,100.00,0.00,0.00,0.00,0.00,0.00
